scc_id,child_uuid,child_label,child_internal_ids,parent_uuid,parent_label,parent_internal_ids,reason,source
9,942b7608-a410-4dce-88ee-63fe7d2ad01c,Emergency medicine,https://linked-art.library.yale.edu/node/6e2950e4-6bb6-4133-8468-f165c8fe1959,e1df7bf8-fc18-4be2-8f41-75ce7f2a8c45,Resuscitation,https://linked-art.library.yale.edu/node/4e5b7942-33f4-4300-8396-fa5720930671 https://linked-art.library.yale.edu/node/2ee2e7c7-82a4-4aa3-ac00-1681c67a24cc https://linked-art.library.yale.edu/node/ca2f6f70-a3e7-48a3-8152-50722db625ff https://linked-art.library.yale.edu/node/629eaa47-f1f8-4244-a528-bd926f652027,Emergency medicine is broader than the specific resuscitation technique.,scc0009_proposed_deletions.json
9,5286f57b-e06d-41d5-8911-7930afa144e4,Medical emergencies,https://linked-art.library.yale.edu/node/5d2daf67-1de9-4737-93f8-6d16872a1ca8 https://linked-art.library.yale.edu/node/d50dce7e-bc65-4a42-be41-d302844adcff,f7bfd233-6621-4788-8653-d1a6eb141967,,,Medical emergencies is a broader concept than intensive treatment.,scc0009_proposed_deletions.json
9,3e513afa-1f2a-4a76-af1a-54d98db37959,First aid in illness and injury,https://linked-art.library.yale.edu/node/ae406170-9374-4407-a9c4-605b6ece4f6b https://linked-art.library.yale.edu/node/31ed6255-1f7b-4ce0-9ae3-691dcc402ae4,9b8c6f64-8583-40dd-82f4-9d3aed7bc54d,Assistance in emergencies,https://linked-art.library.yale.edu/node/284cc798-6679-4fb3-9cb3-d4eef6d1efba,"First aid is a specific practice, not a service.",scc0009_proposed_deletions.json
10,6c5220ff-eeaa-4d7a-a763-d5f7eafb02dc,Pilosa (order),https://linked-art.library.yale.edu/node/4faa578c-de8f-4aec-b0cb-ec283f273ac3 https://linked-art.library.yale.edu/node/a748d66d-95b8-433d-97d9-631f18522909 https://images.peabody.yale.edu/data/taxon/d/45/d45acfde-6ba2-4a08-bf55-18810fce592f.json https://images.peabody.yale.edu/data/taxon/3/8d/38d88436-f811-42a1-8b25-21e6dd9f4d14.json,359f61fc-cc35-4e2e-9549-5651abc26406,Bradypodidae,https://images.peabody.yale.edu/data/taxon/5/bc/5bc89748-9126-41d1-b2d8-e5106645d848.json,"Pilosa is the order, not a child of Bradypodidae.",scc0010_proposed_deletions.json
10,d3f99a65-d5a8-442b-b1e5-8e3cd63f1a08,Megatheria,https://images.peabody.yale.edu/data/taxon/b/23/b23f58bf-dcf9-4c4b-953d-e7c5027e3581.json,995aea7a-3c46-47e1-91f8-43385db5a307,Phyllophaga,https://images.peabody.yale.edu/data/taxon/1/d5/1d5fe5b7-3b1f-4623-9b84-2d7294769ad8.json,"Megatheria is a suborder within Phyllophaga, not broader.",scc0010_proposed_deletions.json
11,fa8a843f-5f06-4f2a-8fe0-8b3026734f87,Hemiptera,https://linked-art.library.yale.edu/node/8d1662a0-db90-4124-93fe-17dd3177a452 https://images.peabody.yale.edu/data/taxon/6/82/682b6db8-3ff9-4439-bbfd-5cf4c5fdc4ee.json,00705eb0-eea9-4771-90f2-857c2ae67792,Miridae,https://linked-art.library.yale.edu/node/c38875d9-b289-48df-8ccd-caa746ccf218 https://images.peabody.yale.edu/data/taxon/5/80/580950c8-1a40-45ec-a04b-cbbe465063b5.json,Hemiptera is a higher taxonomic rank than Miridae.,scc0011_proposed_deletions.json
12,10c56932-a8b9-4af1-8aa7-f39977dca69d,Flies,https://linked-art.library.yale.edu/node/18da3a1c-f65f-442c-a2cf-8360ad5be302 https://images.peabody.yale.edu/data/taxon/4/b6/4b66c09a-8179-4a17-bd4c-dbbd969f14de.json https://linked-art.library.yale.edu/node/bf5c0923-a0d4-4266-9f65-46d566fd465f https://images.peabody.yale.edu/data/taxon/5/f0/5f0468c7-bcfc-4015-b725-d4c690832345.json,540f41af-650f-46fe-8d2f-985d1cea1f71,Muscidae,https://images.peabody.yale.edu/data/taxon/d/71/d71eee20-c221-4f73-a48b-5dfd84bcf0f6.json https://linked-art.library.yale.edu/node/3842f1ac-4c8b-49e2-9f6f-e37a3b4b3241,"Flies are the broader order Diptera, not a sub-family.",scc0012_proposed_deletions.json
12,7dc2d588-3f95-47a5-aba1-ffbf4b4ce645,Brachycera,https://images.peabody.yale.edu/data/taxon/6/cc/6cc5109b-c832-4d78-8dfe-a43aaffa76bf.json,10c56932-a8b9-4af1-8aa7-f39977dca69d,Flies,https://linked-art.library.yale.edu/node/18da3a1c-f65f-442c-a2cf-8360ad5be302 https://images.peabody.yale.edu/data/taxon/4/b6/4b66c09a-8179-4a17-bd4c-dbbd969f14de.json https://linked-art.library.yale.edu/node/bf5c0923-a0d4-4266-9f65-46d566fd465f https://images.peabody.yale.edu/data/taxon/5/f0/5f0468c7-bcfc-4015-b725-d4c690832345.json,"Brachycera is a suborder, not a narrower term of Flies.",scc0012_proposed_deletions.json
13,dba1607b-329a-442f-aff5-11c1b8b18a09,bodies of water (natural),https://ycba-lux.s3.amazonaws.com/v3/concept/1b/1b51a87e-2a8e-4df2-a5c5-180faa5d7f41.json https://linked-art.library.yale.edu/node/bde2cd34-a2ab-46fd-9c9d-dcc9f3db8aec https://linked-art.library.yale.edu/node/d4e7978d-8d64-4d04-a8ff-3d3016fad16d https://linked-art.library.yale.edu/node/b668d1df-6482-4337-a52e-93d555c76638 https://linked-art.library.yale.edu/node/32079c04-6dc0-42e0-abf5-a1c2f22b282d https://linked-art.library.yale.edu/node/a367377f-a801-4eac-a026-7cdf50c2d9f1 https://data.paul-mellon-centre.ac.uk/concept/mfbsa8qp https://linked-art.library.yale.edu/node/181b90fb-0072-44b7-859e-2da217a07ba4,164d2ccf-60ed-470c-9532-05d3db69fcf1,Runoff,https://linked-art.library.yale.edu/node/173691d8-dcc2-47a8-8ff4-abf69b0910f1,Natural bodies of water are not a type of runoff.,scc0013_proposed_deletions.json
14,b3137aac-c13f-480c-9d14-632cedfc9339,Passeridae,https://images.peabody.yale.edu/data/taxon/c/59/c595645b-ab3e-4b66-884c-a916f520c67e.json https://linked-art.library.yale.edu/node/5c169d60-434e-4532-bce7-90bbd6ca5b01 https://images.peabody.yale.edu/data/taxon/b/ee/bee76530-0c45-4796-beda-f4b5dbc33a93.json https://linked-art.library.yale.edu/node/604600d8-fcba-4095-8f23-33155e43e3db,54daeb3a-62af-4e6f-8335-aeee8bd80e31,Passer montanus,https://linked-art.library.yale.edu/node/178f3bc7-8c9f-4e9f-bc8e-d05d287af576 https://images.peabody.yale.edu/data/taxon/c/19/c19fc077-ecfa-4afe-ad94-7d22fbac0174.json,"Passeridae is a family, not a species.",scc0014_proposed_deletions.json
14,b3137aac-c13f-480c-9d14-632cedfc9339,Passeridae,https://images.peabody.yale.edu/data/taxon/c/59/c595645b-ab3e-4b66-884c-a916f520c67e.json https://linked-art.library.yale.edu/node/5c169d60-434e-4532-bce7-90bbd6ca5b01 https://images.peabody.yale.edu/data/taxon/b/ee/bee76530-0c45-4796-beda-f4b5dbc33a93.json https://linked-art.library.yale.edu/node/604600d8-fcba-4095-8f23-33155e43e3db,ca7eea21-3803-44d9-a2f7-d8f20e15f4eb,Emberizidae,https://linked-art.library.yale.edu/node/77d25a05-c03c-4315-9872-2d6f69bb18ef,Passeridae is not a subset of Emberizidae.,scc0014_proposed_deletions.json
14,54daeb3a-62af-4e6f-8335-aeee8bd80e31,Passer montanus,https://linked-art.library.yale.edu/node/178f3bc7-8c9f-4e9f-bc8e-d05d287af576 https://images.peabody.yale.edu/data/taxon/c/19/c19fc077-ecfa-4afe-ad94-7d22fbac0174.json,6d0d83d9-fb66-46b7-a4b3-b2784ecaaf73,Passer,https://linked-art.library.yale.edu/node/82e724a6-4e01-4d28-b506-5b37eaefb8a3,Redundant broader link to the Passer genus.,scc0014_proposed_deletions.json
15,3923c91a-0477-4e6f-afc8-a64a67c1b39b,Standard deviations,https://linked-art.library.yale.edu/node/ae177db7-5dc0-4d46-92be-ed40947d84e5,c02c6b9c-1702-4642-bbe1-e6aa46171ba3,Analysis of variance,https://linked-art.library.yale.edu/node/82e51571-ea3e-4f9f-8e37-629824aeb2ac,"Standard deviation is a measure, not a type of ANOVA.",scc0015_proposed_deletions.json
15,c02c6b9c-1702-4642-bbe1-e6aa46171ba3,Analysis of variance,https://linked-art.library.yale.edu/node/82e51571-ea3e-4f9f-8e37-629824aeb2ac,576ddb86-e13d-4adb-9891-72bf77bf3fea,Analysis of covariance,https://linked-art.library.yale.edu/node/f276c604-00ee-4570-a4dc-6c430a5ee332,"ANOVA and ANCOVA are distinct, not hierarchical.",scc0015_proposed_deletions.json
16,59260a3b-e761-4fcc-9248-0454dcf3fbcb,Focal infection,https://ycba-lux.s3.amazonaws.com/v3/concept/26/26db82da-510d-4082-b817-2f029ce74443.json https://linked-art.library.yale.edu/node/d9eb4beb-7360-4f82-a0b6-fb5a6012aa95 https://linked-art.library.yale.edu/node/783b61da-41a3-4c35-b082-52d5c662c6ee https://data.paul-mellon-centre.ac.uk/concept/p62qxudw,512d16cc-d805-4d4d-9e5e-db8c9bee4031,Heating,https://linked-art.library.yale.edu/node/67fbc9c6-5f47-4ed0-ab65-a86c147b0b8e https://linked-art.library.yale.edu/node/3f708f85-063c-4ba9-876d-f0477603967b,Focal infection is unrelated to heating systems.,scc0016_proposed_deletions.json
16,3aa97953-4238-4e5b-98bf-99cd3293b55b,Furnaces,https://linked-art.library.yale.edu/node/f7466ac6-a88d-4b3d-997c-8a57a770fd28 https://linked-art.library.yale.edu/node/862c966c-06b5-4cbb-ae44-b8246b7e4c2f https://linked-art.library.yale.edu/node/90a05a58-2059-4fe6-8204-9d960a0fbb45,59260a3b-e761-4fcc-9248-0454dcf3fbcb,Focal infection,https://ycba-lux.s3.amazonaws.com/v3/concept/26/26db82da-510d-4082-b817-2f029ce74443.json https://linked-art.library.yale.edu/node/d9eb4beb-7360-4f82-a0b6-fb5a6012aa95 https://linked-art.library.yale.edu/node/783b61da-41a3-4c35-b082-52d5c662c6ee https://data.paul-mellon-centre.ac.uk/concept/p62qxudw,Furnaces are not a type of focal infection.,scc0016_proposed_deletions.json
16,512d16cc-d805-4d4d-9e5e-db8c9bee4031,Heating,https://linked-art.library.yale.edu/node/67fbc9c6-5f47-4ed0-ab65-a86c147b0b8e https://linked-art.library.yale.edu/node/3f708f85-063c-4ba9-876d-f0477603967b,3aa97953-4238-4e5b-98bf-99cd3293b55b,Furnaces,https://linked-art.library.yale.edu/node/f7466ac6-a88d-4b3d-997c-8a57a770fd28 https://linked-art.library.yale.edu/node/862c966c-06b5-4cbb-ae44-b8246b7e4c2f https://linked-art.library.yale.edu/node/90a05a58-2059-4fe6-8204-9d960a0fbb45,"Heating is broader than furnaces, not narrower.",scc0016_proposed_deletions.json
17,1522d160-c540-4ea2-982f-b4ea4a11c281,Dance music,https://linked-art.library.yale.edu/node/adbebd11-5586-4ba4-98a8-c00777f28acd https://linked-art.library.yale.edu/node/6133ae40-5011-4370-acc6-8cd31f1aa383 https://linked-art.library.yale.edu/node/ddb7dde3-284e-4c49-b887-c1db14f632ce,75bf83ec-95a0-45d2-8218-be00fd3203de,Environmental music,https://linked-art.library.yale.edu/node/7ceda881-0673-4bbe-a051-e2630c990deb https://linked-art.library.yale.edu/node/7d8b6ced-c060-42eb-a76b-4d8f79102f1b https://linked-art.library.yale.edu/node/02dd60ce-9c7e-4a8e-ac88-d4c8330d454b,Dance music is not a subset of Environmental music.,scc0017_proposed_deletions.json
17,75bf83ec-95a0-45d2-8218-be00fd3203de,Environmental music,https://linked-art.library.yale.edu/node/7ceda881-0673-4bbe-a051-e2630c990deb https://linked-art.library.yale.edu/node/7d8b6ced-c060-42eb-a76b-4d8f79102f1b https://linked-art.library.yale.edu/node/02dd60ce-9c7e-4a8e-ac88-d4c8330d454b,abf71c90-b735-40dc-ad65-a663448300fd,Techno music,https://linked-art.library.yale.edu/node/c8bd22cc-14d2-4da8-bb98-d3f4e6d7c029,Environmental music is not a subset of Techno music.,scc0017_proposed_deletions.json
18,15709721-fefc-44fa-9c7c-99d300c81198,mystery plays,https://linked-art.library.yale.edu/node/d95cb464-a2de-45cc-844b-763ff52b3a39 https://linked-art.library.yale.edu/node/7adee80d-d7e1-45bc-9e1b-58c6381690bf https://linked-art.library.yale.edu/node/5da608b9-cb0c-4ea9-9a73-d606eeedda98,2ce19d89-b6e2-4538-b955-0321539cc0a2,Passion-plays,https://linked-art.library.yale.edu/node/e1775f7e-5f01-4532-8efd-debf414ebcca https://linked-art.library.yale.edu/node/e54d8155-cf9c-42f7-8c37-fda2b57b0b0a https://linked-art.library.yale.edu/node/a6e76652-e837-4f70-943b-7480b3a0c476,Mystery plays are not a sub-genre of Passion-plays.,scc0018_proposed_deletions.json
18,15709721-fefc-44fa-9c7c-99d300c81198,mystery plays,https://linked-art.library.yale.edu/node/d95cb464-a2de-45cc-844b-763ff52b3a39 https://linked-art.library.yale.edu/node/7adee80d-d7e1-45bc-9e1b-58c6381690bf https://linked-art.library.yale.edu/node/5da608b9-cb0c-4ea9-9a73-d606eeedda98,f07bcfc9-8a0d-4b8d-9145-529e15f777fc,Easter--Drama,,Mystery plays are not a sub-genre of Easter-Drama.,scc0018_proposed_deletions.json
18,2ce19d89-b6e2-4538-b955-0321539cc0a2,Passion-plays,https://linked-art.library.yale.edu/node/e1775f7e-5f01-4532-8efd-debf414ebcca https://linked-art.library.yale.edu/node/e54d8155-cf9c-42f7-8c37-fda2b57b0b0a https://linked-art.library.yale.edu/node/a6e76652-e837-4f70-943b-7480b3a0c476,15709721-fefc-44fa-9c7c-99d300c81198,mystery plays,https://linked-art.library.yale.edu/node/d95cb464-a2de-45cc-844b-763ff52b3a39 https://linked-art.library.yale.edu/node/7adee80d-d7e1-45bc-9e1b-58c6381690bf https://linked-art.library.yale.edu/node/5da608b9-cb0c-4ea9-9a73-d606eeedda98,Passion-plays are not a sub-genre of mystery plays.,scc0018_proposed_deletions.json
19,b0dcb6ca-5935-4368-8418-e5d94d1e6422,Gastrointestinal system,https://linked-art.library.yale.edu/node/5c97472e-2e66-4648-8afd-f14bd2d792c9 https://linked-art.library.yale.edu/node/48019e28-09e6-4113-986c-34ebaa5956e1 https://linked-art.library.yale.edu/node/79b1d9e9-879e-4c7c-8e81-5b4eb13ee74f https://linked-art.library.yale.edu/node/f898cecd-ad0d-4999-9fcd-475060c51299,866f2d69-9759-4ab9-b178-b837bcd1a53b,Alimentary canal,https://linked-art.library.yale.edu/node/0a3874fd-844d-4d78-84b1-a897181366f2,Gastrointestinal system is a subset of the alimentary canal.,scc0019_proposed_deletions.json
20,425cd8c3-4507-4ca6-8355-10eb7b825cdc,structural systems,https://linked-art.library.yale.edu/node/87da117b-75da-4210-b945-ae6736ab63aa https://linked-art.library.yale.edu/node/ed917e3a-eb0a-41af-b949-e66ed6fffbb7,77d7167e-858d-4215-9386-ec0579f36c82,<beams by form>,,Structural systems are broader than specific beam forms.,scc0020_proposed_deletions.json
20,425cd8c3-4507-4ca6-8355-10eb7b825cdc,structural systems,https://linked-art.library.yale.edu/node/87da117b-75da-4210-b945-ae6736ab63aa https://linked-art.library.yale.edu/node/ed917e3a-eb0a-41af-b949-e66ed6fffbb7,fa62de52-ff33-41e3-88d2-e6a6332fbab4,Bars (Engineering),https://linked-art.library.yale.edu/node/725e7192-8883-4368-a9d9-67b273ee4eea,Structural systems are broader than individual engineering bars.,scc0020_proposed_deletions.json
21,7bd30814-13a9-4304-b419-9da59d96e188,Chiroptera,https://images.peabody.yale.edu/data/taxon/2/61/2613c79c-4c12-4d48-a9d8-bd8436a84139.json https://linked-art.library.yale.edu/node/b07dd24e-b3af-4e13-b986-ca16bf219ed8 https://images.peabody.yale.edu/data/taxon/6/a9/6a92b79d-3619-48c5-bebc-fc1c5e814b11.json,56d788ef-231d-4bc7-8e00-d5d74847b623,Desmodontinae,https://images.peabody.yale.edu/data/taxon/a/c7/ac7831bd-9ed6-4e16-ba42-fde1a592946f.json,"Chiroptera is the broader order, not a narrower subfamily.",scc0021_proposed_deletions.json
21,7bd30814-13a9-4304-b419-9da59d96e188,Chiroptera,https://images.peabody.yale.edu/data/taxon/2/61/2613c79c-4c12-4d48-a9d8-bd8436a84139.json https://linked-art.library.yale.edu/node/b07dd24e-b3af-4e13-b986-ca16bf219ed8 https://images.peabody.yale.edu/data/taxon/6/a9/6a92b79d-3619-48c5-bebc-fc1c5e814b11.json,da28e500-8cd1-4fff-bc78-e307db0c46b3,Vampire bats,https://linked-art.library.yale.edu/node/5b6e2cf5-2a37-4012-9e3e-3823adeac46f,"Chiroptera is the broader order, not a specific species.",scc0021_proposed_deletions.json
21,7bd30814-13a9-4304-b419-9da59d96e188,Chiroptera,https://images.peabody.yale.edu/data/taxon/2/61/2613c79c-4c12-4d48-a9d8-bd8436a84139.json https://linked-art.library.yale.edu/node/b07dd24e-b3af-4e13-b986-ca16bf219ed8 https://images.peabody.yale.edu/data/taxon/6/a9/6a92b79d-3619-48c5-bebc-fc1c5e814b11.json,c3ca89fa-4c26-4135-a487-de5787173843,Phyllostomidae,https://images.peabody.yale.edu/data/taxon/1/3f/13f9a828-7fd0-4faa-a998-94432efe03a1.json,"Chiroptera is the broader order, not a family.",scc0021_proposed_deletions.json
21,da28e500-8cd1-4fff-bc78-e307db0c46b3,Vampire bats,https://linked-art.library.yale.edu/node/5b6e2cf5-2a37-4012-9e3e-3823adeac46f,7bd30814-13a9-4304-b419-9da59d96e188,Chiroptera,https://images.peabody.yale.edu/data/taxon/2/61/2613c79c-4c12-4d48-a9d8-bd8436a84139.json https://linked-art.library.yale.edu/node/b07dd24e-b3af-4e13-b986-ca16bf219ed8 https://images.peabody.yale.edu/data/taxon/6/a9/6a92b79d-3619-48c5-bebc-fc1c5e814b11.json,Redundant link; Vampire bats are already nested via Desmodontinae.,scc0021_proposed_deletions.json
22,87007539-5d6f-4b81-bba1-b139e0240ff3,coal,https://linked-art.library.yale.edu/node/a9fbd603-9b01-4901-99e8-c35e048706e5 https://linked-art.library.yale.edu/node/98a21d35-1542-464a-9e7d-98651271721e,f92210ae-d66f-411c-b235-d6ae336ea5aa,Carbonization,https://linked-art.library.yale.edu/node/6bf26d38-c7ed-4062-8ba0-c2f4ffe449fd https://linked-art.library.yale.edu/node/17a8c49d-9cdc-4fac-b354-b1eaca1f2b31,Coal is not a type of carbonization process.,scc0022_proposed_deletions.json
22,87007539-5d6f-4b81-bba1-b139e0240ff3,coal,https://linked-art.library.yale.edu/node/a9fbd603-9b01-4901-99e8-c35e048706e5 https://linked-art.library.yale.edu/node/98a21d35-1542-464a-9e7d-98651271721e,30501e64-cb5e-479e-a3b6-295958e3173f,Biochar,https://linked-art.library.yale.edu/node/9ab70cf5-db5e-42fd-837b-40f1cee465f7,Coal is not a type of biochar.,scc0022_proposed_deletions.json
22,f92210ae-d66f-411c-b235-d6ae336ea5aa,Carbonization,https://linked-art.library.yale.edu/node/6bf26d38-c7ed-4062-8ba0-c2f4ffe449fd https://linked-art.library.yale.edu/node/17a8c49d-9cdc-4fac-b354-b1eaca1f2b31,0192f26e-3351-41bd-86e5-3149b99c3f94,Lignite,https://linked-art.library.yale.edu/node/67b4b365-8c03-4cc2-af3b-5bd64f340761,"Carbonization is a process, not a type of lignite.",scc0022_proposed_deletions.json
23,41dc7f3c-86fe-40c5-aa07-18aacd48813b,Mass,https://linked-art.library.yale.edu/node/c2381d2b-045c-45f6-9825-aa3dc62fd487 https://linked-art.library.yale.edu/node/7e3ad44c-7ad1-4a35-b48c-00ccb1cbb19b https://linked-art.library.yale.edu/node/fd8129c2-3126-4585-9314-21637f4f3a39,37744714-3cdd-43c7-a6e8-53ca2f0869f5,Lord's Supper--Celebration,,"Mass is the broader liturgical service, not the celebration.",scc0023_proposed_deletions.json
23,41dc7f3c-86fe-40c5-aa07-18aacd48813b,Mass,https://linked-art.library.yale.edu/node/c2381d2b-045c-45f6-9825-aa3dc62fd487 https://linked-art.library.yale.edu/node/7e3ad44c-7ad1-4a35-b48c-00ccb1cbb19b https://linked-art.library.yale.edu/node/fd8129c2-3126-4585-9314-21637f4f3a39,58fda204-fb3e-4b1a-9900-8a2d55a3289b,Transubstantiation,https://linked-art.library.yale.edu/node/b004512e-a7e0-4b2b-8612-c7340dedde66,"Transubstantiation is a doctrine within the Mass, not broader.",scc0023_proposed_deletions.json
24,4f32f5fd-e579-42dd-b471-2ab380c492a5,Remote sensing,https://linked-art.library.yale.edu/node/17801331-00db-4091-bdbc-da07b8e0a304,fb91ec9d-0d62-4217-832d-d08f434b0e2c,Aerial photogrammetry,https://linked-art.library.yale.edu/node/bb3dd504-303a-4ca9-8da5-56bd604f140f,Remote sensing is a broader field than aerial photogrammetry.,scc0024_proposed_deletions.json
24,fb91ec9d-0d62-4217-832d-d08f434b0e2c,Aerial photogrammetry,https://linked-art.library.yale.edu/node/bb3dd504-303a-4ca9-8da5-56bd604f140f,3cfcd444-7986-49d4-aa63-732daba56925,Aerial views,https://linked-art.library.yale.edu/node/7a2543ba-1856-488d-8229-00ff19812878 https://linked-art.library.yale.edu/node/fb7fb7b5-c5db-4197-98d4-8b6870aeda57 https://linked-art.library.yale.edu/node/74450cc4-b9b2-4d68-b058-f53ec8b33fe4 https://linked-art.library.yale.edu/node/20587074-06a9-4474-97fe-5ab4618edf53 https://linked-art.library.yale.edu/node/e5379bdd-6a96-4650-8b23-57cbd1f74063,"Aerial photogrammetry is a specific technique, not a view.",scc0024_proposed_deletions.json
24,3cfcd444-7986-49d4-aa63-732daba56925,Aerial views,https://linked-art.library.yale.edu/node/7a2543ba-1856-488d-8229-00ff19812878 https://linked-art.library.yale.edu/node/fb7fb7b5-c5db-4197-98d4-8b6870aeda57 https://linked-art.library.yale.edu/node/74450cc4-b9b2-4d68-b058-f53ec8b33fe4 https://linked-art.library.yale.edu/node/20587074-06a9-4474-97fe-5ab4618edf53 https://linked-art.library.yale.edu/node/e5379bdd-6a96-4650-8b23-57cbd1f74063,4f32f5fd-e579-42dd-b471-2ab380c492a5,Remote sensing,https://linked-art.library.yale.edu/node/17801331-00db-4091-bdbc-da07b8e0a304,"Aerial views are a product, not a sensing method.",scc0024_proposed_deletions.json
25,71e0c487-8e00-497d-8641-f7490103ea8f,Volcanic rocks,https://linked-art.library.yale.edu/node/a7220ba4-2a8a-4f73-901f-07e889aedc77 https://linked-art.library.yale.edu/node/6f86713b-2e81-42ac-9221-139a9481ac51 https://linked-art.library.yale.edu/node/4aab0313-cfa9-4538-8bb2-cfb5305d80a4 https://linked-art.library.yale.edu/node/8a1711cf-1fd4-47d6-a5c0-acb215d70510 https://linked-art.library.yale.edu/node/9d04f8ad-f79a-4c53-82ad-e1f1394c47a5,66ce4e58-24af-4bc3-b66c-5bbf4671f060,pyroclastic rock,,"Volcanic rocks are broader than pyroclastic rocks, not narrower.",scc0025_proposed_deletions.json
